uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
a1ecd6217f4111f0ad808878734f76cf,4,1,3812,3,Phainon,Sunday,Robin,Ruan Mei,0.0,1.0,1.0,0.0,Fight in Unity
a1ecd6217f4111f0ad808878734f76cf,4,2,3621,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,1.0,6.0,0.0,Heroic Vanguard
a1ecf83d7f4111f0ae908878734f76cf,4,1,3464,3,Hyacine,Blade,Tribbie,Sunday,0.0,2.0,0.0,0.0,No Turning Back
a1ecf83d7f4111f0ae908878734f76cf,4,2,3551,3,Ruan Mei,Kafka,Black Swan,Gallagher,1.0,0.0,1.0,4.0,Obstinate Weed
a1ecf9b47f4111f087d18878734f76cf,4,1,3219,3,Fugue,Firefly,Ruan Mei,Lingsha,0.0,2.0,0.0,0.0,Tangled Chaos
a1ecf9b47f4111f087d18878734f76cf,4,2,3584,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4.0,2.0,0.0,0.0,Heroic Vanguard
a1ecfa627f4111f09b368878734f76cf,4,1,3685,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,0.0,No Turning Back
a1ecfa627f4111f09b368878734f76cf,4,2,3491,3,Acheron,Sparkle,Aventurine,Jiaoqiu,2.0,2.0,0.0,0.0,Fatality Exploitation
a1ecfad47f4111f0a8b68878734f76cf,4,1,3802,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0.0,6.0,1.0,2.0,No Turning Back
a1ecfad47f4111f0a8b68878734f76cf,4,2,3240,3,Saber,Ruan Mei,Gallagher,Robin,0.0,1.0,6.0,1.0,Heroic Vanguard
a207c1787f4111f0acd78878734f76cf,4,1,3556,0,Firefly,Lingsha,Fugue,Ruan Mei,2.0,0.0,1.0,1.0,Tangled Chaos
a207c1787f4111f0acd78878734f76cf,4,2,0,0,Hysilens,Kafka,Aventurine,Black Swan,0.0,2.0,2.0,0.0,Obstinate Weed
a207c4997f4111f0bfc68878734f76cf,4,1,3215,2,Phainon,Robin,Ice Trailblazer,Bronya,0.0,0.0,6.0,2.0,No Turning Back
