uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
6ccb6e16694111f09a608878734f76cf,4,1,37280,3,Jing Yuan,Sunday,Robin,Luocha,0,1,1.0,0.0,Misplacement
6ccb6e16694111f09a608878734f76cf,4,2,40000,3,Phainon,Tingyun,Sparkle,Jiaoqiu,5,6,0.0,0.0,Misplacement
6ccb94d8694111f08ebf8878734f76cf,4,1,40000,3,Tribbie,Mydei,Sunday,Luocha,1,1,0.0,0.0,Intertextuality
6ccb94d8694111f08ebf8878734f76cf,4,2,40000,3,Phainon,Bronya,Ice Trailblazer,Robin,2,2,6.0,1.0,Intertextuality
6ccb9873694111f0bca78878734f76cf,4,1,31240,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,0.0,6.0,Intertextuality
6ccb9873694111f0bca78878734f76cf,4,2,39240,3,Phainon,Sunday,Ice Trailblazer,Robin,0,0,6.0,1.0,Intertextuality
6ce51ffb694111f0ae038878734f76cf,4,1,22440,0,Argenti,The Herta,Sparkle,Fu Xuan,1,0,0.0,0.0,Intertextuality
6ce51ffb694111f0ae038878734f76cf,4,2,11480,0,Feixiao,Robin,Moze,Aventurine,0,0,3.0,0.0,Misplacement
6ccb9985694111f08d218878734f76cf,4,1,35000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,1,6.0,6.0,Misplacement
6ccb9985694111f08d218878734f76cf,4,2,29080,3,Saber,Sunday,Robin,Hyacine,0,1,1.0,0.0,Intertextuality
6ccb9a78694111f09c658878734f76cf,4,1,40000,3,Ruan Mei,Gallagher,Black Swan,Kafka,1,4,1.0,0.0,Exposition
6ccb9a78694111f09c658878734f76cf,4,2,37560,3,Hyacine,Blade,Sunday,Tribbie,0,1,0.0,0.0,Misplacement
6ccb9b6f694111f0896a8878734f76cf,4,1,35040,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,0,0.0,0.0,Exposition
6ccb9b6f694111f0896a8878734f76cf,4,2,40000,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4,2,0.0,0.0,Misplacement
6ccb9c61694111f0990d8878734f76cf,4,1,26480,3,The Herta,Sunday,Herta,Gallagher,0,0,6.0,6.0,Intertextuality
6ccb9c61694111f0990d8878734f76cf,4,2,40000,3,Castorice,Sparkle,Tribbie,Hyacine,2,2,1.0,0.0,Intertextuality
6ccb9d4a694111f0b8ac8878734f76cf,4,1,40000,3,The Herta,Herta,Tribbie,Ice Trailblazer,0,6,2.0,6.0,Intertextuality
6ccb9d4a694111f0b8ac8878734f76cf,4,2,40000,3,Huohuo,Yunli,Sparkle,Cipher,0,3,2.0,2.0,Misplacement
6ccb9e20694111f08f9d8878734f76cf,4,1,40000,3,Kafka,Robin,Lingsha,Black Swan,0,1,0.0,1.0,Exposition
6ccb9e20694111f08f9d8878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Ruan Mei,0,6,0.0,1.0,Intertextuality
6ccb9fd4694111f0a4888878734f76cf,4,1,40000,3,Black Swan,Kafka,Aventurine,Ruan Mei,0,2,2.0,1.0,Intertextuality
6ccb9fd4694111f0a4888878734f76cf,4,2,40000,3,Phainon,Sunday,Robin,Bronya,2,1,0.0,6.0,Intertextuality
6ce520a0694111f092de8878734f76cf,4,1,27120,2,Phainon,Sunday,Sparkle,Huohuo,0,0,0.0,0.0,Intertextuality
6ce520a0694111f092de8878734f76cf,4,2,25040,2,Aventurine,Clara,Robin,Tribbie,0,3,0.0,0.0,Intertextuality
6ccba0cb694111f095fd8878734f76cf,4,1,33760,2,The Herta,Aventurine,Anaxa,Tribbie,0,0,0.0,0.0,Intertextuality
6ccba0cb694111f095fd8878734f76cf,4,2,16760,2,Huohuo,Yunli,Robin,Tingyun,0,0,0.0,6.0,Intertextuality
6ce52149694111f0a2d38878734f76cf,4,1,25520,2,Phainon,Ice Trailblazer,Bronya,Robin,0,6,3.0,0.0,Intertextuality
6ce52149694111f0a2d38878734f76cf,4,2,31600,2,Kafka,Black Swan,Ruan Mei,Luocha,0,0,1.0,0.0,Exposition
6ce521f2694111f09e288878734f76cf,4,1,24320,1,Fu Xuan,Tribbie,Kafka,Robin,0,0,0.0,0.0,Misplacement
6ce521f2694111f09e288878734f76cf,4,2,18720,1,Hyacine,Anaxa,Black Swan,Blade,0,0,0.0,0.0,Misplacement
6ccba2a6694111f0a3098878734f76cf,4,1,31560,2,Acheron,Cipher,Hyacine,Jiaoqiu,0,0,0.0,0.0,Intertextuality
6ccba2a6694111f0a3098878734f76cf,4,2,23480,2,Anaxa,Robin,Tribbie,Huohuo,0,0,0.0,0.0,Intertextuality
6ccba37a694111f0aa658878734f76cf,4,1,40000,3,Black Swan,Kafka,Lingsha,Cipher,1,2,1.0,0.0,Exposition
6ccba37a694111f0aa658878734f76cf,4,2,40000,3,The Herta,Herta,Hyacine,Tribbie,2,6,0.0,1.0,Intertextuality
6ccba454694111f082fb8878734f76cf,4,1,36640,3,Phainon,Sunday,Bronya,Tingyun,0,0,2.0,6.0,Intertextuality
6ccba454694111f082fb8878734f76cf,4,2,38680,3,Castorice,Blade,Ruan Mei,Hyacine,0,0,1.0,0.0,Misplacement
6ccba7bd694111f080898878734f76cf,4,1,27720,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1,1.0,6.0,Misplacement
