uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
2122a7fd744211f095d18878734f76cf,4,1,3400,3,Anaxa,Sunday,Robin,Tribbie,0.0,0.0,1.0,0.0,Bold Leader
2122a7fd744211f095d18878734f76cf,4,2,3601,3,Phainon,Bronya,Tingyun,Ice Trailblazer,0.0,2.0,6.0,6.0,Teaching and Learning Go Banana in Peel
2122a8f4744211f088c08878734f76cf,4,1,2912,1,Phainon,Robin,Sparkle,Fu Xuan,0.0,0.0,0.0,0.0,Bold Leader
2122a8f4744211f088c08878734f76cf,4,2,1268,1,Acheron,Black Swan,Aventurine,Silver Wolf,2.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
20dfca5b744211f0a1a08878734f76cf,4,1,3821,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,1.0,6.0,0.0,No Turning Back
20dfca5b744211f0a1a08878734f76cf,4,2,3686,3,Feixiao,Sunday,Robin,Gallagher,0.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
20e0f322744211f08ecb8878734f76cf,4,1,3139,2,Hyacine,Blade,Sunday,Silver Wolf,0.0,2.0,0.0,0.0,No Turning Back
20e0f322744211f08ecb8878734f76cf,4,2,3206,2,Boothill,Gallagher,Fugue,Ruan Mei,0.0,4.0,0.0,1.0,Hunter's Stride
20e0f4fd744211f0bb398878734f76cf,4,1,3781,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4.0,2.0,0.0,0.0,No Turning Back
20e0f4fd744211f0bb398878734f76cf,4,2,3455,3,Fugue,Firefly,Ruan Mei,Lingsha,0.0,2.0,0.0,0.0,Hunter's Stride
20e0f641744211f088908878734f76cf,4,1,3816,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,0.0,No Turning Back
20e0f641744211f088908878734f76cf,4,2,3721,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,2.0,0.0,0.0,Teaching and Learning Go Banana in Peel
2122a9e5744211f095348878734f76cf,4,1,3690,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0.0,6.0,1.0,0.0,No Turning Back
2122a9e5744211f095348878734f76cf,4,2,3320,3,The Herta,Herta,Tribbie,Lingsha,0.0,6.0,0.0,0.0,Teaching and Learning Go Banana in Peel
20e0f76b744211f090438878734f76cf,4,1,3836,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,2.0,1.0,6.0,0.0,No Turning Back
20e0f76b744211f090438878734f76cf,4,2,3635,3,Yunli,Robin,Tribbie,Luocha,0.0,1.0,1.0,0.0,Teaching and Learning Go Banana in Peel
20e0f88b744211f08bad8878734f76cf,4,1,3658,3,Black Swan,Kafka,Aventurine,Ruan Mei,0.0,2.0,2.0,1.0,Tarsus Infection
20e0f88b744211f08bad8878734f76cf,4,2,3787,3,Phainon,Sunday,Hyacine,Bronya,2.0,1.0,0.0,6.0,Teaching and Learning Go Banana in Peel
2122aa7c744211f0934d8878734f76cf,4,1,0,0,The Herta,Jade,Tribbie,Fu Xuan,0.0,0.0,0.0,0.0,Bold Leader
2122aa7c744211f0934d8878734f76cf,4,2,3127,0,Archer,Silver Wolf,Sparkle,Gallagher,0.0,0.0,0.0,4.0,Teaching and Learning Go Banana in Peel
2122ab97744211f0b5918878734f76cf,4,1,3382,3,Phainon,Bronya,Ice Trailblazer,Huohuo,0.0,2.0,6.0,0.0,Bold Leader
2122ab97744211f0b5918878734f76cf,4,2,3520,3,The Herta,Aventurine,Anaxa,Tribbie,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
20e0f976744211f0b8928878734f76cf,4,1,3279,3,Castorice,Ruan Mei,Ice Trailblazer,Luocha,0.0,1.0,6.0,0.0,No Turning Back
20e0f976744211f0b8928878734f76cf,4,2,3603,3,Phainon,Bronya,Tingyun,Robin,0.0,3.0,6.0,0.0,Teaching and Learning Go Banana in Peel
20e0fa21744211f0960c8878734f76cf,4,1,3866,3,Silver Wolf,Sparkle,Tribbie,Robin,6.0,3.0,0.0,0.0,Bold Leader
20e0fa21744211f0960c8878734f76cf,4,2,3791,3,Firefly,Fugue,Lingsha,Ruan Mei,6.0,0.0,0.0,1.0,Hunter's Stride
20e0fabd744211f080828878734f76cf,4,1,3924,3,The Herta,Herta,Cipher,Tribbie,2.0,6.0,0.0,1.0,Bold Leader
20e0fabd744211f080828878734f76cf,4,2,3830,3,Firefly,Fugue,Ice Trailblazer,Ruan Mei,6.0,1.0,6.0,1.0,Hunter's Stride
2122ac22744211f09da78878734f76cf,4,1,3698,3,Archer,Sparkle,Silver Wolf,Gallagher,0.0,2.0,0.0,6.0,Bold Leader
2122ac22744211f09da78878734f76cf,4,2,3838,3,The Herta,Tribbie,Anaxa,Huohuo,2.0,1.0,0.0,1.0,Teaching and Learning Go Banana in Peel
2122acf0744211f084848878734f76cf,4,1,3845,3,The Herta,Tribbie,Fu Xuan,Jade,2.0,1.0,1.0,1.0,Bold Leader
2122acf0744211f084848878734f76cf,4,2,3227,3,Robin,Yunli,Aventurine,Topaz & Numby,0.0,1.0,1.0,1.0,Teaching and Learning Go Banana in Peel
2122adeb744211f0b0288878734f76cf,4,1,3545,3,Acheron,Kafka,Cipher,Bailu,2.0,4.0,0.0,3.0,Tarsus Infection
2122adeb744211f0b0288878734f76cf,4,2,3382,3,Jingliu,Ruan Mei,Fugue,Gallagher,1.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
20e0fb85744211f088a38878734f76cf,4,1,3515,3,Phainon,Sunday,Ruan Mei,Bronya,0.0,0.0,0.0,2.0,Bold Leader
20e0fb85744211f088a38878734f76cf,4,2,3472,3,The Herta,Anaxa,Ice Trailblazer,Fu Xuan,0.0,0.0,6.0,1.0,Teaching and Learning Go Banana in Peel
20e0fc1e744211f087058878734f76cf,4,1,3186,3,Castorice,Tribbie,Ice Trailblazer,Lingsha,0.0,0.0,6.0,0.0,No Turning Back
20e0fc1e744211f087058878734f76cf,4,2,3791,3,Phainon,Sunday,Bronya,Robin,2.0,0.0,3.0,0.0,Teaching and Learning Go Banana in Peel
20e0fccc744211f096be8878734f76cf,4,1,3235,3,Phainon,Sunday,Bronya,Huohuo,0.0,0.0,2.0,0.0,Bold Leader
20e0fccc744211f096be8878734f76cf,4,2,3375,3,Feixiao,Cipher,Tribbie,Hyacine,0.0,0.0,0.0,0.0,Turn of Luck
20e0fd70744211f09de48878734f76cf,4,1,3815,3,Castorice,Tribbie,Hyacine,Cipher,2.0,1.0,0.0,0.0,No Turning Back
