uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
6484f29a4a9711f09aa18878734f76cf,12,1,3,3,Dan Heng • Imbibitor Lunae,Sunday,Robin,Huohuo,2,1.0,1.0,0.0
6484f29a4a9711f09aa18878734f76cf,12,2,3,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0.0,6.0,6.0
6484f29a4a9711f09aa18878734f76cf,11,1,3,3,Feixiao,Imaginary March 7th,Robin,Luocha,0,6.0,1.0,0.0
6484f29a4a9711f09aa18878734f76cf,11,2,3,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0.0,6.0,6.0
6484f29a4a9711f09aa18878734f76cf,10,1,2,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0.0,6.0,6.0
6484f29a4a9711f09aa18878734f76cf,10,2,2,3,Jing Yuan,Sunday,Robin,Huohuo,0,1.0,1.0,0.0
648506a04a9711f0919b8878734f76cf,12,1,4,3,Tribbie,Mydei,Sunday,Luocha,1,1.0,0.0,0.0
648506a04a9711f0919b8878734f76cf,12,2,4,3,Fugue,Imaginary Trailblazer,Ruan Mei,Rappa,0,6.0,1.0,0.0
648506a04a9711f0919b8878734f76cf,11,1,3,3,Feixiao,Robin,Aventurine,Moze,0,1.0,0.0,6.0
648506a04a9711f0919b8878734f76cf,11,2,3,3,Tribbie,Mydei,Sunday,Luocha,1,1.0,0.0,0.0
648506a04a9711f0919b8878734f76cf,10,1,1,3,Feixiao,Robin,Aventurine,Moze,0,1.0,0.0,6.0
648506a04a9711f0919b8878734f76cf,10,2,1,3,Tribbie,Mydei,Sunday,Luocha,1,1.0,0.0,0.0
648507424a9711f0b0b88878734f76cf,12,1,0,3,Hyacine,Tribbie,Ice Trailblazer,Castorice,0,0.0,6.0,0.0
648507424a9711f0b0b88878734f76cf,12,2,0,3,Aglaea,Sunday,Robin,Bronya,0,1.0,1.0,3.0
648507424a9711f0b0b88878734f76cf,11,1,1,3,Aglaea,Sunday,Robin,Bronya,0,1.0,1.0,3.0
648507424a9711f0b0b88878734f76cf,11,2,1,3,Gallagher,Tribbie,Ice Trailblazer,Castorice,6,0.0,6.0,0.0
648507424a9711f0b0b88878734f76cf,10,1,1,3,Aglaea,Sunday,Robin,Bronya,0,1.0,1.0,3.0
648507424a9711f0b0b88878734f76cf,10,2,1,3,Gallagher,Tribbie,Ice Trailblazer,Castorice,6,0.0,6.0,0.0
6485079c4a9711f09b048878734f76cf,12,1,5,3,Ruan Mei,Blade,Hyacine,Bronya,1,0.0,0.0,3.0
6485079c4a9711f09b048878734f76cf,12,2,5,3,Jade,Tribbie,Fu Xuan,Sunday,1,0.0,1.0,0.0
6485079c4a9711f09b048878734f76cf,11,1,5,3,Boothill,Fugue,Ruan Mei,Gallagher,0,0.0,1.0,3.0
6485079c4a9711f09b048878734f76cf,11,2,5,3,Bronya,Blade,Hyacine,Tribbie,3,0.0,0.0,0.0
6485079c4a9711f09b048878734f76cf,10,1,2,3,Kafka,Black Swan,Bailu,Ruan Mei,0,1.0,2.0,1.0
6485079c4a9711f09b048878734f76cf,10,2,2,3,Hyacine,Blade,Bronya,Tribbie,0,0.0,3.0,0.0
648507e54a9711f092a98878734f76cf,12,1,5,3,Ice Trailblazer,Castorice,Gallagher,Tribbie,4,2.0,6.0,0.0
648507e54a9711f092a98878734f76cf,12,2,5,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2.0,0.0,0.0
648507e54a9711f092a98878734f76cf,11,1,7,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2.0,0.0,0.0
648507e54a9711f092a98878734f76cf,11,2,7,3,Ice Trailblazer,Castorice,Gallagher,Tribbie,4,2.0,6.0,0.0
648507e54a9711f092a98878734f76cf,10,1,3,3,Ice Trailblazer,Castorice,Gallagher,Tribbie,4,2.0,6.0,0.0
648507e54a9711f092a98878734f76cf,10,2,3,3,The Herta,Herta,Robin,Huohuo,0,6.0,0.0,0.0
6485082e4a9711f0a49b8878734f76cf,12,1,2,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,2,0.0,6.0,6.0
6485082e4a9711f0a49b8878734f76cf,12,2,2,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2.0,0.0,0.0
6485082e4a9711f0a49b8878734f76cf,11,1,3,3,Firefly,Fugue,Ruan Mei,Aventurine,2,0.0,1.0,0.0
6485082e4a9711f0a49b8878734f76cf,11,2,3,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,2,0.0,6.0,6.0
6485082e4a9711f0a49b8878734f76cf,10,1,2,3,Firefly,Fugue,Ruan Mei,Aventurine,2,0.0,1.0,0.0
6485082e4a9711f0a49b8878734f76cf,10,2,2,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,2,0.0,6.0,6.0
648508724a9711f0bb2a8878734f76cf,12,1,9,3,Acheron,Sparkle,Lingsha,Black Swan,2,0.0,0.0,1.0
648508724a9711f0bb2a8878734f76cf,12,2,9,3,Castorice,Ice Trailblazer,Luocha,Ruan Mei,0,6.0,0.0,1.0
648508724a9711f0bb2a8878734f76cf,11,1,7,3,Acheron,Sparkle,Fu Xuan,Black Swan,2,0.0,1.0,1.0
648508724a9711f0bb2a8878734f76cf,11,2,7,3,Castorice,Ice Trailblazer,Luocha,Ruan Mei,0,6.0,0.0,1.0
648508724a9711f0bb2a8878734f76cf,10,1,2,3,Acheron,Sparkle,Fu Xuan,Black Swan,2,0.0,1.0,1.0
648508724a9711f0bb2a8878734f76cf,10,2,2,3,Castorice,Ice Trailblazer,Luocha,Ruan Mei,0,6.0,0.0,1.0
648508b14a9711f0a7a48878734f76cf,12,1,9,3,Luocha,Tribbie,Mydei,Castorice,0,0.0,0.0,0.0
648508b14a9711f0a7a48878734f76cf,12,2,9,3,Jiaoqiu,Aventurine,Acheron,Sunday,0,0.0,0.0,0.0
648508b14a9711f0a7a48878734f76cf,11,1,7,3,Aventurine,Robin,Topaz & Numby,Feixiao,0,0.0,0.0,0.0
648508b14a9711f0a7a48878734f76cf,11,2,7,3,The Herta,Jade,Lingsha,Tribbie,0,0.0,0.0,0.0
648508b14a9711f0a7a48878734f76cf,10,1,5,3,Huohuo,Jiaoqiu,Kafka,Acheron,0,0.0,0.0,0.0
648508b14a9711f0a7a48878734f76cf,10,2,5,3,The Herta,Jade,Lingsha,Tribbie,0,0.0,0.0,0.0
