uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
1ead3b72617a11f0ac478878734f76cf,4,1,3889,3,Phainon,Sunday,Sparkle,Tingyun,4.0,1.0,0.0,6.0,Bold Leader
1ead3b72617a11f0ac478878734f76cf,4,2,3642,3,Feixiao,Imaginary March 7th,Robin,Gallagher,0.0,6.0,1.0,6.0,Turn of Luck
1ead6070617a11f0a90c8878734f76cf,4,1,3911,3,Phainon,Bronya,Ice Trailblazer,Robin,2.0,2.0,6.0,1.0,Bold Leader
1ead6070617a11f0a90c8878734f76cf,4,2,3790,3,Tribbie,Mydei,Sunday,Ruan Mei,1.0,1.0,0.0,1.0,Teaching and Learning Go Banana in Peel
1ebb0dc3617a11f08ef38878734f76cf,4,1,2912,1,Phainon,Robin,Sparkle,Fu Xuan,0.0,0.0,0.0,0.0,Bold Leader
1ebb0dc3617a11f08ef38878734f76cf,4,2,1268,1,Acheron,Black Swan,Aventurine,Silver Wolf,2.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ead6216617a11f0ac2e8878734f76cf,4,1,3821,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,1.0,6.0,0.0,No Turning Back
1ead6216617a11f0ac2e8878734f76cf,4,2,3686,3,Feixiao,Sunday,Robin,Gallagher,0.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
1ead6536617a11f09c8c8878734f76cf,4,1,2924,0,Boothill,Ruan Mei,Fugue,Fu Xuan,0.0,1.0,0.0,1.0,Tarsus Infection
1ead6536617a11f09c8c8878734f76cf,4,2,657,0,Hyacine,Blade,Tribbie,Sunday,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ead6604617a11f0ba358878734f76cf,4,1,3781,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4.0,2.0,0.0,0.0,No Turning Back
1ead6604617a11f0ba358878734f76cf,4,2,3455,3,Fugue,Firefly,Ruan Mei,Lingsha,0.0,2.0,0.0,0.0,Hunter's Stride
1ead66a6617a11f094b78878734f76cf,4,1,3816,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,0.0,No Turning Back
1ead66a6617a11f094b78878734f76cf,4,2,3721,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,2.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ead673f617a11f0bb578878734f76cf,4,1,3942,3,The Herta,Herta,Tribbie,Ice Trailblazer,0.0,6.0,2.0,6.0,Bold Leader
1ead673f617a11f0bb578878734f76cf,4,2,3854,3,Yunli,Sparkle,Robin,Cipher,3.0,2.0,0.0,2.0,Turn of Luck
1ead67c1617a11f08c818878734f76cf,4,1,3091,2,Kafka,Robin,Lingsha,Black Swan,0.0,1.0,0.0,1.0,Tarsus Infection
1ead67c1617a11f08c818878734f76cf,4,2,3486,2,Castorice,Ice Trailblazer,Hyacine,Ruan Mei,0.0,6.0,0.0,1.0,Teaching and Learning Go Banana in Peel
1ead682f617a11f08d138878734f76cf,4,1,3466,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0.0,0.0,0.0,6.0,No Turning Back
1ead682f617a11f08d138878734f76cf,4,2,3647,3,Phainon,Sparkle,Sunday,Huohuo,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ead68a0617a11f094f68878734f76cf,4,1,3658,3,Black Swan,Kafka,Aventurine,Ruan Mei,0.0,2.0,2.0,1.0,Tarsus Infection
1ead68a0617a11f094f68878734f76cf,4,2,3787,3,Phainon,Sunday,Hyacine,Bronya,2.0,1.0,0.0,6.0,Teaching and Learning Go Banana in Peel
1ebb0e3c617a11f0bace8878734f76cf,4,1,1177,0,The Herta,Jade,Robin,Huohuo,0.0,0.0,0.0,0.0,Bold Leader
1ebb0e3c617a11f0bace8878734f76cf,4,2,0,0,,,,,,,,,
1ead6919617a11f0b04d8878734f76cf,4,1,3382,3,Phainon,Bronya,Ice Trailblazer,Huohuo,0.0,2.0,6.0,0.0,Bold Leader
1ead6919617a11f0b04d8878734f76cf,4,2,3520,3,The Herta,Aventurine,Anaxa,Tribbie,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ebb0f37617a11f084c48878734f76cf,4,1,3279,3,Castorice,Ruan Mei,Ice Trailblazer,Luocha,0.0,1.0,6.0,0.0,No Turning Back
1ebb0f37617a11f084c48878734f76cf,4,2,3603,3,Phainon,Bronya,Tingyun,Robin,0.0,3.0,6.0,0.0,Teaching and Learning Go Banana in Peel
1ebb0faf617a11f0ad828878734f76cf,4,1,3494,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0.0,6.0,0.0,1.0,No Turning Back
1ebb0faf617a11f0ad828878734f76cf,4,2,3464,3,Huohuo,Robin,Anaxa,The Herta,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
1ead69f6617a11f085358878734f76cf,4,1,3419,3,Ice Trailblazer,Hyacine,Castorice,Tribbie,6.0,0.0,0.0,0.0,No Turning Back
1ead69f6617a11f085358878734f76cf,4,2,3409,3,Boothill,Fugue,Huohuo,Ruan Mei,1.0,2.0,0.0,1.0,Teaching and Learning Go Banana in Peel
1ead6a90617a11f0a4c38878734f76cf,4,1,3349,3,Acheron,Cipher,Hyacine,Jiaoqiu,0.0,0.0,0.0,0.0,Bold Leader
1ead6a90617a11f0a4c38878734f76cf,4,2,3592,3,Anaxa,Robin,Ice Trailblazer,Huohuo,0.0,0.0,6.0,0.0,Teaching and Learning Go Banana in Peel
1ead6b1b617a11f0aed18878734f76cf,4,1,3924,3,The Herta,Herta,Cipher,Tribbie,2.0,6.0,0.0,1.0,Bold Leader
1ead6b1b617a11f0aed18878734f76cf,4,2,3830,3,Firefly,Fugue,Ice Trailblazer,Ruan Mei,6.0,1.0,6.0,1.0,Hunter's Stride
1ead6ba9617a11f0b7ba8878734f76cf,4,1,3797,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0.0,6.0,1.0,0.0,No Turning Back
1ead6ba9617a11f0b7ba8878734f76cf,4,2,3509,3,Feixiao,Topaz & Numby,Robin,Aventurine,0.0,0.0,1.0,0.0,Turn of Luck
1ead6c23617a11f0a1c58878734f76cf,4,1,3698,3,Archer,Sparkle,Silver Wolf,Gallagher,0.0,2.0,0.0,6.0,Bold Leader
1ead6c23617a11f0a1c58878734f76cf,4,2,3838,3,The Herta,Tribbie,Anaxa,Huohuo,2.0,1.0,0.0,1.0,Teaching and Learning Go Banana in Peel
1ebb1027617a11f096f28878734f76cf,4,1,3545,3,Acheron,Kafka,Cipher,Bailu,2.0,4.0,0.0,3.0,Tarsus Infection
1ebb1027617a11f096f28878734f76cf,4,2,3382,3,Jingliu,Ruan Mei,Fugue,Gallagher,1.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
