uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
a207bf947f4111f0b98d8878734f76cf,4,1,31240,3,The Herta,Anaxa,Tribbie,Gallagher,0,0.0,0.0,6.0,Intertextuality
a207bf947f4111f0b98d8878734f76cf,4,2,39240,3,Phainon,Sunday,Ice Trailblazer,Robin,0,0.0,6.0,1.0,Intertextuality
a1ecd6217f4111f0ad808878734f76cf,4,1,35000,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,1.0,6.0,6.0,Misplacement
a1ecd6217f4111f0ad808878734f76cf,4,2,29080,3,Saber,Sunday,Robin,Hyacine,0,1.0,1.0,0.0,Intertextuality
a1ecf83d7f4111f0ae908878734f76cf,4,1,40000,3,Ruan Mei,Gallagher,Black Swan,Kafka,1,4.0,1.0,0.0,Exposition
a1ecf83d7f4111f0ae908878734f76cf,4,2,37560,3,Hyacine,Blade,Sunday,Tribbie,0,1.0,0.0,0.0,Misplacement
a1ecf9b47f4111f087d18878734f76cf,4,1,35040,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,0.0,0.0,0.0,Exposition
a1ecf9b47f4111f087d18878734f76cf,4,2,40000,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4,2.0,0.0,0.0,Misplacement
a1ecfa627f4111f09b368878734f76cf,4,1,26480,3,The Herta,Sunday,Herta,Gallagher,0,0.0,6.0,6.0,Intertextuality
a1ecfa627f4111f09b368878734f76cf,4,2,40000,3,Castorice,Sparkle,Tribbie,Hyacine,2,2.0,1.0,0.0,Intertextuality
a1ecfad47f4111f0a8b68878734f76cf,4,1,40000,3,Yunli,Tribbie,Robin,Luocha,0,1.0,1.0,0.0,Misplacement
a1ecfad47f4111f0a8b68878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,2,6.0,1.0,0.0,Misplacement
a207c1787f4111f0acd78878734f76cf,4,1,40000,3,Black Swan,Kafka,Aventurine,Ruan Mei,0,2.0,2.0,1.0,Intertextuality
a207c1787f4111f0acd78878734f76cf,4,2,40000,3,Phainon,Sunday,Robin,Bronya,2,1.0,0.0,6.0,Intertextuality
a207c2627f4111f0bc108878734f76cf,4,1,27120,2,Phainon,Sunday,Sparkle,Huohuo,0,0.0,0.0,0.0,Intertextuality
a207c2627f4111f0bc108878734f76cf,4,2,25040,2,Aventurine,Clara,Robin,Tribbie,0,3.0,0.0,0.0,Intertextuality
a207c4997f4111f0bfc68878734f76cf,4,1,33760,2,The Herta,Aventurine,Anaxa,Tribbie,0,0.0,0.0,0.0,Intertextuality
a207c4997f4111f0bfc68878734f76cf,4,2,16760,2,Huohuo,Yunli,Robin,Tingyun,0,0.0,0.0,6.0,Intertextuality
a207c5a67f4111f0afa48878734f76cf,4,1,25520,2,Phainon,Ice Trailblazer,Bronya,Robin,0,6.0,3.0,0.0,Intertextuality
a207c5a67f4111f0afa48878734f76cf,4,2,31600,2,Kafka,Black Swan,Ruan Mei,Luocha,0,0.0,1.0,0.0,Exposition
a1ecfb477f4111f0978e8878734f76cf,4,1,40000,3,Silver Wolf,Sparkle,Tribbie,Huohuo,6,3.0,0.0,0.0,Misplacement
a1ecfb477f4111f0978e8878734f76cf,4,2,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0.0,0.0,1.0,Misplacement
a1ecfbb47f4111f0b2df8878734f76cf,4,1,40000,3,Black Swan,Kafka,Lingsha,Cipher,1,2.0,1.0,0.0,Exposition
