uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
ec5b63bf535711f0b4498878734f76cf,4,1,39400,3,Jing Yuan,Sunday,Robin,Huohuo,0,1,1.0,0.0,Universality
ec5b63bf535711f0b4498878734f76cf,4,2,30880,3,Acheron,Jiaoqiu,Pela,Gallagher,0,0,6.0,6.0,Universality
ec5b7299535711f0b3fe8878734f76cf,4,1,40000,3,Tribbie,Mydei,Sunday,Luocha,1,1,0.0,0.0,Universality
ec5b7299535711f0b3fe8878734f76cf,4,2,31000,3,Fugue,Gallagher,Ruan Mei,Rappa,0,6,1.0,0.0,Paradox
ec5b730e535711f0bbdc8878734f76cf,4,1,32160,3,Aglaea,Sunday,Robin,Bronya,0,1,1.0,3.0,Divine Score
ec5b730e535711f0bbdc8878734f76cf,4,2,40000,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0,6,0.0,0.0,Divine Score
ec61b12e535711f097028878734f76cf,4,1,26080,3,Bronya,Blade,Hyacine,Ruan Mei,3,0,0.0,1.0,Divine Score
ec61b12e535711f097028878734f76cf,4,2,34160,3,Jade,Fu Xuan,Sunday,Tribbie,1,1,0.0,0.0,Divine Score
ec5b7351535711f0bb808878734f76cf,4,1,30360,3,The Herta,Herta,Sunday,Huohuo,0,6,0.0,0.0,Universality
ec5b7351535711f0bb808878734f76cf,4,2,40000,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4,2,0.0,0.0,Divine Score
ec5b7382535711f0bf638878734f76cf,4,1,40000,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2,2,0.0,0.0,Universality
ec5b7382535711f0bf638878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6,0.0,0.0,Universality
ec5b73b2535711f08b468878734f76cf,4,1,23560,3,Acheron,Sparkle,Fu Xuan,Black Swan,2,0,1.0,1.0,Universality
ec5b73b2535711f08b468878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Ruan Mei,0,6,0.0,1.0,Universality
ec5b73e3535711f0a8b38878734f76cf,4,1,26280,3,The Herta,Anaxa,Robin,Huohuo,0,0,0.0,0.0,Universality
ec5b73e3535711f0a8b38878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0.0,0.0,Universality
ec5b740d535711f0a8698878734f76cf,4,1,40000,3,The Herta,Anaxa,Ice Trailblazer,Lingsha,2,0,6.0,0.0,Universality
ec5b740d535711f0a8698878734f76cf,4,2,40000,3,Rappa,Firefly,Fugue,Ruan Mei,2,2,1.0,1.0,Paradox
ec61b17c535711f090bd8878734f76cf,4,1,28880,2,The Herta,Anaxa,Robin,Huohuo,0,0,0.0,0.0,Universality
ec61b17c535711f090bd8878734f76cf,4,2,24200,2,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0,6.0,6.0,Paradox
ec61b1a2535711f0a9ce8878734f76cf,4,1,29120,2,The Herta,Robin,Herta,Fu Xuan,0,0,6.0,0.0,Universality
ec61b1a2535711f0a9ce8878734f76cf,4,2,25200,2,Castorice,Ruan Mei,Ice Trailblazer,Luocha,0,1,6.0,0.0,Divine Score
ec5b7434535711f09b358878734f76cf,4,1,26760,2,Aventurine,Anaxa,The Herta,Robin,1,0,0.0,0.0,Universality
ec5b7434535711f09b358878734f76cf,4,2,24160,2,Castorice,Ruan Mei,Jade,Fu Xuan,1,1,0.0,0.0,Divine Score
ec5b7458535711f0b9df8878734f76cf,4,1,32160,3,The Herta,Herta,Ruan Mei,Huohuo,0,6,1.0,0.0,Universality
ec5b7458535711f0b9df8878734f76cf,4,2,40000,3,Hyacine,Castorice,Ice Trailblazer,Tribbie,0,0,6.0,0.0,Divine Score
ec61b1c6535711f09d9b8878734f76cf,4,1,28480,3,Ice Trailblazer,Robin,Anaxa,Hyacine,6,0,0.0,0.0,Universality
ec61b1c6535711f09d9b8878734f76cf,4,2,33480,3,Ruan Mei,Rappa,Lingsha,Fugue,1,0,0.0,1.0,Paradox
