uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
6ccb6e16694111f09a608878734f76cf,4,1,3933,3,Phainon,Sunday,Sparkle,Tingyun,6.0,1.0,0.0,6.0,Bold Leader
6ccb6e16694111f09a608878734f76cf,4,2,3736,3,Feixiao,Imaginary March 7th,Robin,Gallagher,0.0,6.0,1.0,6.0,Turn of Luck
6ccb94d8694111f08ebf8878734f76cf,4,1,3911,3,Phainon,Bronya,Ice Trailblazer,Robin,2.0,2.0,6.0,1.0,Bold Leader
6ccb94d8694111f08ebf8878734f76cf,4,2,3790,3,Tribbie,Mydei,Sunday,Ruan Mei,1.0,1.0,0.0,1.0,Teaching and Learning Go Banana in Peel
6ccb9873694111f0bca78878734f76cf,4,1,3400,3,Anaxa,Sunday,Robin,Tribbie,0.0,0.0,1.0,0.0,Bold Leader
6ccb9873694111f0bca78878734f76cf,4,2,3601,3,Phainon,Bronya,Tingyun,Ice Trailblazer,0.0,2.0,6.0,6.0,Teaching and Learning Go Banana in Peel
6ce51ffb694111f0ae038878734f76cf,4,1,2912,1,Phainon,Robin,Sparkle,Fu Xuan,0.0,0.0,0.0,0.0,Bold Leader
6ce51ffb694111f0ae038878734f76cf,4,2,1268,1,Acheron,Black Swan,Aventurine,Silver Wolf,2.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccb9985694111f08d218878734f76cf,4,1,3821,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,1.0,6.0,0.0,No Turning Back
6ccb9985694111f08d218878734f76cf,4,2,3686,3,Feixiao,Sunday,Robin,Gallagher,0.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
6ccb9a78694111f09c658878734f76cf,4,1,2924,0,Boothill,Ruan Mei,Fugue,Fu Xuan,0.0,1.0,0.0,1.0,Tarsus Infection
6ccb9a78694111f09c658878734f76cf,4,2,657,0,Hyacine,Blade,Tribbie,Sunday,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccb9b6f694111f0896a8878734f76cf,4,1,3781,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4.0,2.0,0.0,0.0,No Turning Back
6ccb9b6f694111f0896a8878734f76cf,4,2,3455,3,Fugue,Firefly,Ruan Mei,Lingsha,0.0,2.0,0.0,0.0,Hunter's Stride
6ccb9c61694111f0990d8878734f76cf,4,1,3816,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,0.0,No Turning Back
6ccb9c61694111f0990d8878734f76cf,4,2,3721,3,Acheron,Sparkle,Jiaoqiu,Aventurine,2.0,2.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccb9d4a694111f0b8ac8878734f76cf,4,1,3942,3,The Herta,Herta,Tribbie,Ice Trailblazer,0.0,6.0,2.0,6.0,Bold Leader
6ccb9d4a694111f0b8ac8878734f76cf,4,2,3854,3,Yunli,Sparkle,Robin,Cipher,3.0,2.0,0.0,2.0,Turn of Luck
6ccb9e20694111f08f9d8878734f76cf,4,1,3091,2,Kafka,Robin,Lingsha,Black Swan,0.0,1.0,0.0,1.0,Tarsus Infection
6ccb9e20694111f08f9d8878734f76cf,4,2,3486,2,Castorice,Ice Trailblazer,Hyacine,Ruan Mei,0.0,6.0,0.0,1.0,Teaching and Learning Go Banana in Peel
6ccb9ef6694111f0804a8878734f76cf,4,1,3466,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0.0,0.0,0.0,6.0,No Turning Back
6ccb9ef6694111f0804a8878734f76cf,4,2,3647,3,Phainon,Sparkle,Sunday,Huohuo,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccb9fd4694111f0a4888878734f76cf,4,1,3658,3,Black Swan,Kafka,Aventurine,Ruan Mei,0.0,2.0,2.0,1.0,Tarsus Infection
6ccb9fd4694111f0a4888878734f76cf,4,2,3787,3,Phainon,Sunday,Hyacine,Bronya,2.0,1.0,0.0,6.0,Teaching and Learning Go Banana in Peel
6ce520a0694111f092de8878734f76cf,4,1,0,0,The Herta,Jade,Tribbie,Fu Xuan,0.0,0.0,0.0,0.0,Bold Leader
6ce520a0694111f092de8878734f76cf,4,2,3127,0,Archer,Silver Wolf,Sparkle,Gallagher,0.0,0.0,0.0,4.0,Teaching and Learning Go Banana in Peel
6ccba0cb694111f095fd8878734f76cf,4,1,3382,3,Phainon,Bronya,Ice Trailblazer,Huohuo,0.0,2.0,6.0,0.0,Bold Leader
6ccba0cb694111f095fd8878734f76cf,4,2,3520,3,The Herta,Aventurine,Anaxa,Tribbie,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ce52149694111f0a2d38878734f76cf,4,1,3279,3,Castorice,Ruan Mei,Ice Trailblazer,Luocha,0.0,1.0,6.0,0.0,No Turning Back
6ce52149694111f0a2d38878734f76cf,4,2,3603,3,Phainon,Bronya,Tingyun,Robin,0.0,3.0,6.0,0.0,Teaching and Learning Go Banana in Peel
6ce521f2694111f09e288878734f76cf,4,1,3494,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0.0,6.0,0.0,1.0,No Turning Back
6ce521f2694111f09e288878734f76cf,4,2,3464,3,Huohuo,Robin,Anaxa,The Herta,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccba1c9694111f0ae438878734f76cf,4,1,3419,3,Ice Trailblazer,Hyacine,Castorice,Tribbie,6.0,0.0,0.0,0.0,No Turning Back
6ccba1c9694111f0ae438878734f76cf,4,2,3409,3,Boothill,Fugue,Huohuo,Ruan Mei,1.0,2.0,0.0,1.0,Teaching and Learning Go Banana in Peel
6ccba2a6694111f0a3098878734f76cf,4,1,3349,3,Acheron,Cipher,Hyacine,Jiaoqiu,0.0,0.0,0.0,0.0,Bold Leader
6ccba2a6694111f0a3098878734f76cf,4,2,3592,3,Anaxa,Robin,Ice Trailblazer,Huohuo,0.0,0.0,6.0,0.0,Teaching and Learning Go Banana in Peel
6ccba37a694111f0aa658878734f76cf,4,1,3924,3,The Herta,Herta,Cipher,Tribbie,2.0,6.0,0.0,1.0,Bold Leader
6ccba37a694111f0aa658878734f76cf,4,2,3830,3,Firefly,Fugue,Ice Trailblazer,Ruan Mei,6.0,1.0,6.0,1.0,Hunter's Stride
6ccba454694111f082fb8878734f76cf,4,1,3797,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0.0,6.0,1.0,0.0,No Turning Back
6ccba454694111f082fb8878734f76cf,4,2,3509,3,Feixiao,Topaz & Numby,Robin,Aventurine,0.0,0.0,1.0,0.0,Turn of Luck
6ccba52b694111f08f2a8878734f76cf,4,1,3698,3,Archer,Sparkle,Silver Wolf,Gallagher,0.0,2.0,0.0,6.0,Bold Leader
6ccba52b694111f08f2a8878734f76cf,4,2,3838,3,The Herta,Tribbie,Anaxa,Huohuo,2.0,1.0,0.0,1.0,Teaching and Learning Go Banana in Peel
6ccba606694111f094598878734f76cf,4,1,3583,3,Archer,Sparkle,Tribbie,Fu Xuan,0.0,2.0,0.0,2.0,Bold Leader
6ccba606694111f094598878734f76cf,4,2,3698,3,Saber,Hyacine,Ice Trailblazer,Robin,0.0,0.0,6.0,0.0,Teaching and Learning Go Banana in Peel
6ccba6e2694111f0b3128878734f76cf,4,1,3845,3,The Herta,Tribbie,Fu Xuan,Jade,2.0,1.0,1.0,1.0,Bold Leader
6ccba6e2694111f0b3128878734f76cf,4,2,3227,3,Robin,Yunli,Aventurine,Topaz & Numby,0.0,1.0,1.0,1.0,Teaching and Learning Go Banana in Peel
6ccba7bd694111f080898878734f76cf,4,1,3545,3,Acheron,Kafka,Cipher,Bailu,2.0,4.0,0.0,3.0,Tarsus Infection
6ccba7bd694111f080898878734f76cf,4,2,3382,3,Jingliu,Ruan Mei,Fugue,Gallagher,1.0,1.0,1.0,6.0,Teaching and Learning Go Banana in Peel
6ccba89d694111f0ab398878734f76cf,4,1,3288,3,Castorice,Cipher,Ruan Mei,Hyacine,0.0,1.0,1.0,0.0,No Turning Back
6ccba89d694111f0ab398878734f76cf,4,2,3612,3,Bronya,Huohuo,Sunday,Phainon,5.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccba97c694111f0aa3f8878734f76cf,4,1,3675,3,The Herta,Herta,Tribbie,Lingsha,2.0,6.0,2.0,1.0,Bold Leader
6ccba97c694111f0aa3f8878734f76cf,4,2,3738,3,Anaxa,Robin,Sunday,Fu Xuan,0.0,1.0,1.0,1.0,Teaching and Learning Go Banana in Peel
6ccbaba8694111f099318878734f76cf,4,1,3937,3,Kafka,Black Swan,Robin,Ruan Mei,6.0,0.0,0.0,0.0,Tarsus Infection
6ccbaba8694111f099318878734f76cf,4,2,3289,3,The Herta,Serval,Tribbie,Gallagher,0.0,6.0,0.0,6.0,Teaching and Learning Go Banana in Peel
6ccbaca3694111f092b48878734f76cf,4,1,3419,3,The Herta,Anaxa,Tribbie,Fu Xuan,0.0,0.0,1.0,1.0,Bold Leader
6ccbaca3694111f092b48878734f76cf,4,2,3676,3,Phainon,Ruan Mei,Sparkle,Sunday,0.0,0.0,1.0,0.0,Teaching and Learning Go Banana in Peel
6ccbae56694111f0b73d8878734f76cf,4,1,3515,3,Phainon,Sunday,Ruan Mei,Bronya,0.0,0.0,0.0,2.0,Bold Leader
6ccbae56694111f0b73d8878734f76cf,4,2,3472,3,The Herta,Anaxa,Ice Trailblazer,Fu Xuan,0.0,0.0,6.0,1.0,Teaching and Learning Go Banana in Peel
6ccbaf31694111f09a638878734f76cf,4,1,3235,3,Phainon,Sunday,Bronya,Huohuo,0.0,0.0,2.0,0.0,Bold Leader
6ccbaf31694111f09a638878734f76cf,4,2,3375,3,Feixiao,Cipher,Tribbie,Hyacine,0.0,0.0,0.0,0.0,Turn of Luck
6ccbb023694111f0b1498878734f76cf,4,1,3815,3,Castorice,Tribbie,Hyacine,Cipher,2.0,1.0,0.0,0.0,No Turning Back
6ccbb023694111f0b1498878734f76cf,4,2,3797,3,Firefly,Ruan Mei,Lingsha,Fugue,2.0,1.0,1.0,0.0,Hunter's Stride
6ccbb104694111f0b9258878734f76cf,4,1,3821,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1.0,0.0,6.0,0.0,No Turning Back
6ccbb104694111f0b9258878734f76cf,4,2,3772,3,Phainon,Sunday,Bronya,Ruan Mei,0.0,0.0,0.0,1.0,Teaching and Learning Go Banana in Peel
6ce522ad694111f0b19d8878734f76cf,4,1,3306,1,Acheron,Silver Wolf,Fu Xuan,Cipher,2.0,1.0,0.0,0.0,Bold Leader
6ce522ad694111f0b19d8878734f76cf,4,2,1318,1,The Herta,Robin,Aventurine,Herta,1.0,0.0,0.0,6.0,Turn of Luck
6ccbb1e3694111f080668878734f76cf,4,1,1216,0,Luocha,Castorice,Silver Wolf,Ice Trailblazer,1.0,0.0,3.0,6.0,No Turning Back
6ccbb1e3694111f080668878734f76cf,4,2,0,0,,,,,,,,,
6ccbb2bc694111f083d88878734f76cf,4,1,3865,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,1.0,No Turning Back
6ccbb2bc694111f083d88878734f76cf,4,2,3647,3,Firefly,Fugue,Lingsha,Ruan Mei,2.0,0.0,0.0,1.0,Hunter's Stride
6ccbb396694111f0b2be8878734f76cf,4,1,3672,3,Castorice,Cipher,Ice Trailblazer,Hyacine,2.0,0.0,6.0,0.0,No Turning Back
6ccbb396694111f0b2be8878734f76cf,4,2,3679,3,Feixiao,Imaginary March 7th,Robin,Gallagher,0.0,6.0,1.0,6.0,Teaching and Learning Go Banana in Peel
6ce5234c694111f0b0538878734f76cf,4,1,3006,2,Kafka,Black Swan,Ruan Mei,Luocha,0.0,0.0,0.0,0.0,Tarsus Infection
6ce5234c694111f0b0538878734f76cf,4,2,2946,2,Feixiao,Robin,Aventurine,Topaz & Numby,0.0,0.0,0.0,0.0,Turn of Luck
6ccbb48b694111f09af18878734f76cf,4,1,3725,3,Phainon,Sunday,Bronya,Huohuo,1.0,0.0,3.0,0.0,Bold Leader
6ccbb48b694111f09af18878734f76cf,4,2,3455,3,Ice Trailblazer,Tribbie,Mydei,Hyacine,6.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccbb56d694111f0a2118878734f76cf,4,1,3654,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,0.0,6.0,0.0,No Turning Back
6ccbb56d694111f0a2118878734f76cf,4,2,3585,3,Phainon,Sunday,Bronya,Aventurine,0.0,0.0,2.0,0.0,Teaching and Learning Go Banana in Peel
6ccbb647694111f082628878734f76cf,4,1,3328,3,Kafka,Black Swan,Tribbie,Huohuo,0.0,0.0,0.0,0.0,Tarsus Infection
6ccbb647694111f082628878734f76cf,4,2,3670,3,The Herta,Anaxa,Cipher,Lingsha,0.0,1.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccbb729694111f091f68878734f76cf,4,1,3431,3,Acheron,Cipher,Silver Wolf,Fu Xuan,0.0,0.0,1.0,0.0,Bold Leader
6ccbb729694111f091f68878734f76cf,4,2,3439,3,Firefly,Ruan Mei,Fugue,Lingsha,0.0,0.0,0.0,0.0,Teaching and Learning Go Banana in Peel
6ccbb80b694111f0bdb48878734f76cf,4,1,3181,3,Aglaea,Sunday,Aventurine,Tribbie,0.0,1.0,0.0,2.0,Bold Leader
6ccbb80b694111f0bdb48878734f76cf,4,2,3731,3,Phainon,Robin,Bronya,Huohuo,2.0,0.0,0.0,0.0,Turn of Luck
6ce523e4694111f09d078878734f76cf,4,1,3329,3,Phainon,Sparkle,Ice Trailblazer,Gallagher,0.0,0.0,6.0,6.0,Bold Leader
6ce523e4694111f09d078878734f76cf,4,2,3527,3,Firefly,Fugue,Ruan Mei,Lingsha,0.0,0.0,1.0,0.0,Hunter's Stride
6ccbb8e5694111f0b3b88878734f76cf,4,1,3887,3,Argenti,Sunday,Bronya,Tribbie,1.0,0.0,1.0,1.0,Bold Leader
