uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
c152fc438bb411f0b1a48878734f76cf,4,1,3509,3,Anaxa,Bronya,Robin,Aventurine,0.0,2.0,1.0,0.0,Fight in Unity
c152fc438bb411f0b1a48878734f76cf,4,2,3403,3,Phainon,Sunday,Ice Trailblazer,Tribbie,0.0,0.0,6.0,0.0,Heroic Vanguard
c136a8538bb411f0b6d58878734f76cf,4,1,3812,3,Phainon,Sunday,Robin,Ruan Mei,0.0,1.0,1.0,0.0,Fight in Unity
c136a8538bb411f0b6d58878734f76cf,4,2,3621,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0.0,1.0,6.0,0.0,Heroic Vanguard
c136c9d28bb411f09ff78878734f76cf,4,1,3551,3,Hyacine,Blade,Sunday,Ruan Mei,0.0,2.0,0.0,1.0,No Turning Back
c136c9d28bb411f09ff78878734f76cf,4,2,3788,3,Kafka,Black Swan,Hysilens,Gallagher,0.0,1.0,0.0,4.0,Obstinate Weed
c136cad68bb411f0aaac8878734f76cf,4,1,3219,3,Fugue,Firefly,Ruan Mei,Lingsha,0.0,2.0,0.0,0.0,Tangled Chaos
c136cad68bb411f0aaac8878734f76cf,4,2,3584,3,Ice Trailblazer,Castorice,Hyacine,Tribbie,4.0,2.0,0.0,0.0,Heroic Vanguard
c136cbcd8bb411f0be5c8878734f76cf,4,1,3685,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2.0,6.0,1.0,0.0,No Turning Back
c136cbcd8bb411f0be5c8878734f76cf,4,2,3491,3,Acheron,Sparkle,Aventurine,Jiaoqiu,2.0,2.0,0.0,0.0,Fatality Exploitation
c152fcf88bb411f0bcf98878734f76cf,4,1,3802,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0.0,6.0,1.0,2.0,No Turning Back
c152fcf88bb411f0bcf98878734f76cf,4,2,3240,3,Saber,Ruan Mei,Gallagher,Robin,0.0,1.0,6.0,1.0,Heroic Vanguard
c136cc428bb411f088488878734f76cf,4,1,3556,3,Firefly,Lingsha,Fugue,Ruan Mei,2.0,0.0,1.0,1.0,Tangled Chaos
c136cc428bb411f088488878734f76cf,4,2,3734,3,Hysilens,Kafka,Aventurine,Black Swan,0.0,2.0,2.0,0.0,Obstinate Weed
c152fdab8bb411f09b188878734f76cf,4,1,3215,2,Phainon,Robin,Ice Trailblazer,Bronya,0.0,0.0,6.0,2.0,No Turning Back
c152fdab8bb411f09b188878734f76cf,4,2,3148,2,The Herta,Huohuo,Tribbie,Anaxa,0.0,0.0,0.0,0.0,Heroic Vanguard
c136ccb28bb411f0aa8a8878734f76cf,4,1,3446,3,Phainon,Bronya,Ice Trailblazer,Cerydra,0.0,3.0,6.0,0.0,Fight in Unity
c136ccb28bb411f0aa8a8878734f76cf,4,2,3414,3,Kafka,Black Swan,Ruan Mei,Luocha,0.0,0.0,1.0,0.0,Obstinate Weed
c152fe078bb411f0bc318878734f76cf,4,1,2083,2,Fu Xuan,Firefly,Ruan Mei,Jade,1.0,0.0,0.0,0.0,Tangled Chaos
c152fe078bb411f0bc318878734f76cf,4,2,3544,2,Luocha,Hysilens,Kafka,Black Swan,0.0,0.0,1.0,0.0,Obstinate Weed
c136cd198bb411f0b2df8878734f76cf,4,1,3473,3,Firefly,Lingsha,Fugue,Ruan Mei,6.0,0.0,0.0,1.0,Tangled Chaos
c136cd198bb411f0b2df8878734f76cf,4,2,3695,3,Saber,Sparkle,Huohuo,Silver Wolf,5.0,3.0,0.0,6.0,Fatality Exploitation
c136cd7d8bb411f0aee38878734f76cf,4,1,3723,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,6.0,1.0,1.0,6.0,Tangled Chaos
c136cd7d8bb411f0aee38878734f76cf,4,2,3887,3,Hysilens,Kafka,Black Swan,Lingsha,1.0,2.0,1.0,1.0,Obstinate Weed
c136cdd38bb411f08c658878734f76cf,4,1,3319,3,Robin,Yunli,Aventurine,Topaz & Numby,0.0,1.0,1.0,1.0,Fight in Unity
c136cdd38bb411f08c658878734f76cf,4,2,3414,3,The Herta,Tribbie,Fu Xuan,Jade,2.0,1.0,1.0,1.0,Fatality Exploitation
c152fe618bb411f087ce8878734f76cf,4,1,3260,3,Castorice,Fugue,Ruan Mei,Lynx,0.0,1.0,1.0,6.0,Tangled Chaos
c152fe618bb411f087ce8878734f76cf,4,2,3433,3,Acheron,Kafka,Black Swan,Bailu,2.0,5.0,0.0,3.0,Obstinate Weed
c136ce288bb411f083c98878734f76cf,4,1,3268,3,The Herta,Anaxa,Tribbie,Fu Xuan,0.0,0.0,0.0,2.0,Fight in Unity
c136ce288bb411f083c98878734f76cf,4,2,3584,3,Phainon,Sunday,Ruan Mei,Bronya,0.0,0.0,0.0,2.0,Heroic Vanguard
c136ce7f8bb411f08bff8878734f76cf,4,1,3389,3,Feixiao,Cipher,Aventurine,Robin,0.0,0.0,1.0,0.0,Fight in Unity
c136ce7f8bb411f08bff8878734f76cf,4,2,3740,3,Phainon,Sunday,Cerydra,Tribbie,2.0,0.0,0.0,0.0,Heroic Vanguard
c136cf018bb411f0accd8878734f76cf,4,1,3369,3,Cipher,Sparkle,Archer,Huohuo,0.0,0.0,0.0,0.0,Fight in Unity
c136cf018bb411f0accd8878734f76cf,4,2,3519,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0.0,6.0,0.0,0.0,Fatality Exploitation
c136cf688bb411f0b6108878734f76cf,4,1,3866,3,Archer,Tribbie,Ruan Mei,Sparkle,0.0,1.0,1.0,2.0,Fight in Unity
c136cf688bb411f0b6108878734f76cf,4,2,3864,3,Castorice,Ice Trailblazer,Hyacine,Silver Wolf,2.0,6.0,0.0,2.0,Heroic Vanguard
c136cfbd8bb411f0822c8878734f76cf,4,1,3720,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1.0,0.0,6.0,0.0,No Turning Back
c136cfbd8bb411f0822c8878734f76cf,4,2,3551,3,Phainon,Sunday,Bronya,Ruan Mei,0.0,0.0,0.0,1.0,Heroic Vanguard
