uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
4b8640b85a2311f094978878734f76cf,4,1,40000,3,Jing Yuan,Sunday,Robin,Huohuo,0,1,1.0,0.0,Universality
4b8640b85a2311f094978878734f76cf,4,2,40000,3,Phainon,Ruan Mei,Sparkle,Tingyun,2,0,0.0,6.0,Divine Score
4b9be0e45a2311f09b2d8878734f76cf,4,1,27840,3,Kafka,Tribbie,Acheron,Aventurine,0,0,2.0,0.0,Divine Score
4b9be0e45a2311f09b2d8878734f76cf,4,2,38720,3,Hyacine,Ruan Mei,Ice Trailblazer,Castorice,0,2,6.0,0.0,Divine Score
4b865a795a2311f0a11e8878734f76cf,4,1,26640,3,The Herta,Herta,Fu Xuan,Robin,0,6,0.0,0.0,Universality
4b865a795a2311f0a11e8878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0.0,0.0,Divine Score
4b865b635a2311f0b97b8878734f76cf,4,1,40000,3,Gallagher,The Herta,Tribbie,Argenti,6,0,0.0,0.0,Universality
4b865b635a2311f0b97b8878734f76cf,4,2,31040,3,Sunday,Blade,Hyacine,Ice Trailblazer,0,2,1.0,6.0,Universality
4b9be1315a2311f080a28878734f76cf,4,1,40000,3,Acheron,Cipher,Jiaoqiu,Luocha,6,0,0.0,6.0,Universality
4b9be1315a2311f080a28878734f76cf,4,2,24160,3,Sunday,Blade,Hyacine,Castorice,0,2,0.0,0.0,Paradox
4b865be95a2311f08f568878734f76cf,4,1,40000,3,Ruan Mei,Fugue,Lingsha,Firefly,6,6,1.0,6.0,Universality
4b865be95a2311f08f568878734f76cf,4,2,40000,3,Tribbie,Cipher,Hyacine,Castorice,1,0,1.0,6.0,Universality
4b865c595a2311f082218878734f76cf,4,1,25920,3,Yunli,Sunday,Huohuo,Robin,0,0,0.0,0.0,Universality
4b865c595a2311f082218878734f76cf,4,2,40000,3,Hyacine,Castorice,Ice Trailblazer,Ruan Mei,0,0,6.0,0.0,Divine Score
4b865cc05a2311f0a7f78878734f76cf,4,1,39000,3,The Herta,Huohuo,Tribbie,Anaxa,0,0,0.0,0.0,Universality
4b865cc05a2311f0a7f78878734f76cf,4,2,40000,3,Ice Trailblazer,Ruan Mei,Hyacine,Castorice,6,1,0.0,0.0,Universality
4b865d295a2311f081408878734f76cf,4,1,40000,3,Anaxa,Sunday,Robin,Huohuo,0,0,1.0,0.0,Universality
4b865d295a2311f081408878734f76cf,4,2,40000,3,Jade,Tribbie,Herta,Hyacine,0,0,6.0,0.0,Universality
4b865d895a2311f086088878734f76cf,4,1,31920,3,The Herta,Fu Xuan,Sunday,Jade,0,0,0.0,0.0,Universality
4b865d895a2311f086088878734f76cf,4,2,36400,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,0,0,6.0,3.0,Divine Score
4b9be1855a2311f082b98878734f76cf,4,1,19840,1,Phainon,Sparkle,Sunday,Huohuo,0,0,0.0,0.0,Paradox
4b9be1855a2311f082b98878734f76cf,4,2,24480,1,Castorice,Ice Trailblazer,Ruan Mei,Lingsha,0,6,0.0,0.0,Universality
4b865de15a2311f0b8e18878734f76cf,4,1,27400,3,Acheron,Jiaoqiu,Aventurine,Silver Wolf,0,0,0.0,0.0,Universality
4b865de15a2311f0b8e18878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0.0,6.0,Universality
4b865e3a5a2311f0bc9b8878734f76cf,4,1,26680,3,Firefly,Ruan Mei,Lingsha,Fugue,0,1,0.0,0.0,Paradox
4b865e3a5a2311f0bc9b8878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Sparkle,0,6,1.0,1.0,Universality
4b865e965a2311f0b8278878734f76cf,4,1,40000,3,Acheron,Jiaoqiu,Aventurine,Sunday,6,0,0.0,0.0,Universality
4b865e965a2311f0b8278878734f76cf,4,2,39040,3,Rappa,Lingsha,Fugue,Ruan Mei,1,0,1.0,1.0,Paradox
4b865f0c5a2311f09a5a8878734f76cf,4,1,31520,3,The Herta,Herta,Sunday,Luocha,0,6,0.0,1.0,Universality
4b865f0c5a2311f09a5a8878734f76cf,4,2,40000,3,Ice Trailblazer,Castorice,Ruan Mei,Hyacine,6,0,1.0,1.0,Divine Score
4b865f725a2311f0bcda8878734f76cf,4,1,24160,2,Huohuo,Robin,Tingyun,Argenti,0,1,6.0,0.0,Universality
4b865f725a2311f0bcda8878734f76cf,4,2,31000,2,Hyacine,Ruan Mei,Ice Trailblazer,Castorice,0,0,6.0,0.0,Paradox
4b865fcd5a2311f088e88878734f76cf,4,1,40000,3,Ice Trailblazer,The Herta,Anaxa,Gallagher,6,0,0.0,6.0,Universality
4b865fcd5a2311f088e88878734f76cf,4,2,40000,3,Jade,Blade,Tribbie,Hyacine,0,0,0.0,0.0,Divine Score
4b9be2215a2311f0b9f68878734f76cf,4,1,25240,3,Phainon,Sunday,Ruan Mei,Bronya,0,0,0.0,3.0,Universality
4b9be2215a2311f0b9f68878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6.0,0.0,Universality
4b9be26d5a2311f0b6a88878734f76cf,4,1,21960,3,Rappa,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0.0,6.0,Paradox
4b9be26d5a2311f0b6a88878734f76cf,4,2,40000,3,Hyacine,The Herta,Tribbie,Herta,0,0,0.0,6.0,Paradox
